page,review_title,review_text,rating
199,Clean Ingredients and Good Value Size,"I like the simplicity and cleanliness of the ingredient profile in this fish oil. The softgels are easy to swallow and not too large. The bottle size is very good and lasts a long time. The dosage is simple and easy to follow. What I like most is the balance between quality and price. There is no strong aftertaste, which is a big plus. The quality feels solid and consistent. Overall, a very good everyday omega-3 supplement.",5.0
199,Reliable omega-3 for daily health,"I ordered this California Gold Nutrition Omega-3 and was very happy with the iHerb service. The bottle arrived safely tucked in the box with other items, all well-packed and organized. These fish gelatin softgels are a great addition to my supplement routine for heart and brain health. Haven't used this particular bottle yet but I've had good results with this brand before. Excellent value for 100 softgels.",5.0
199,Clean Omega-3 with Good Effect,"High-quality omega-3 with clean ingredient composition. Supports heart, brain, and joint health. I’ve seen improvement in overall wellness and energy levels. No bad taste and easy to take daily. Strong benefit for long-term diet support.",5.0
199,One of the best omega-3 I’ve tried,"This is probably one of the best omega-3 supplements I’ve tried. The quality feels really good. Even when I opened a capsule, it actually smelled like real fish oil, but not in an unpleasant way. No strong aftertaste or discomfort. Overall, it feels like a clean and reliable product.",5.0
200,,"I really liked the product. High quality and at a really good price. A really high amount of pills that are hard to find on the market. I really recommend buying. I feel like it made a difference for me too, it takes a little time but I feel like it works.",5.0
200,This is Quality,I really love this Brand. Every product is a masterpiece. Tried it and will definitely buy again. Highly recommend to everyone with such a awesome ingredients. Will definitely recommend it to my friends and family as well. Thank you and will continue to support a product and brand like this. SUPERB!,5.0
200,Omega 3,"I bought it to start taking supplements for benefit for blood circulation , inflammation, hair, and heart condition. I just swallow it so don't know about taste. the packaging seems fine with good quality. I heard that it's good for middle aged people to start taking the product. the ingredients seems clean.",5.0
200,Gooddddd,"Omega-3 supplements have honestly made a noticeable difference for me. Since I started taking them consistently, I’ve felt an overall improvement, especially in how my body and skin respond day to day. They’re easy to incorporate into my routine, and I genuinely feel like they’ve contributed to better balance and well-being. Definitely something I’m glad I added and plan to keep using.",5.0
200,Great experience,I had a great experience with iHerb. The supplements I ordered arrived on time and were packaged very securely. The product quality seems excellent and everything was sealed and fresh. I also appreciate the wide selection of health products and competitive prices. Overall very satisfied and will continue ordering from iHerb,5.0
200,Good quality fish oil,I’ve been taking this omega-3 fish oil daily and the quality seems very good. The softgels are easy to swallow and I didn’t notice any strong fishy aftertaste. The bottle size is great value for the amount you get. Overall a reliable supplement for daily use and I would buy it again.,5.0
200,,"simple and easy to swallow. pill isn’t too big or have any strong fish smell. ok in taste, as with all fish/omega pills. i think it helped with eczema but i’m not 100% sure. packaging is easy to recognise and open. good for all ages i guess but do check with your doctor first!",5.0
200,,"This Omega-3 supplement is excellent quality. The capsules are easy to swallow and don’t leave a fishy aftertaste. I like that it contains both EPA and DHA, which are important for heart, brain, and overall health. After taking it regularly, I feel it supports my energy, skin, and general well-being. I would definitely recommend this product to anyone looking for a good Omega-3 supplement.",5.0
200,Light and Good Quality Omega-3,"This is a good quality omega-3 supplement. The softgels feel light and easy to take compared to some other fish oil supplements. I didn’t notice a strong fishy taste or unpleasant aftertaste, which is something I really appreciate. The bottle size is very generous and lasts a long time, so it’s also a good value for the price. I like to include it in my daily routine for general health support. Overall, it’s a simple and reliable omega-3 supplement with good quality ingredients and convenient packaging.",5.0
